AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,Label
515,-83,-1149,-47621,125975,-53719,913,19,-167,-14817,172439,-38414,1592,93,421,71524,170670,-31707,-1167,-101,500,8231,-164756,49329,-495,245,356,-93353,-161036,63231,-188,24,-176,42256,-193109,27195,546,1,-308,77865,-153048,43414,434,87,-60,26585,-79512,31524,-203,-140,-72,15121,-74573,6585,-711,-143,-145,-48902,60731,-19878,-945,-161,34,-14817,87621,-20792,-312,120,334,-21219,150975,-37560,-30,16,314,4634,61829,-20914,-19,11,66,-5243,7012,-914,-2,13,29,1219,-1402,365,6,-10,-12,4817,0,2012,59,7,44,-609,3963,487,-2,10,-1,-5243,-8353,-548,-19,-7,0,-121,-3780,2682,12,-22,19,3414,-975,731,"down"
282,-108,-1016,-44939,64939,-32012,619,-17,-378,-31585,151524,-47987,1806,274,559,70182,231646,-47743,-662,24,561,29390,-88170,42804,-662,-171,145,-60060,-204817,61890,-155,20,-184,17256,-182256,33170,432,83,-160,31341,-139085,29024,284,75,-58,25975,-105182,29085,-397,-73,-113,20365,-50731,6402,-902,-178,-202,-37500,69695,-30792,-382,-23,217,-12621,98048,-18536,-192,158,492,-18353,98231,-13109,-56,-24,44,9817,53048,-12317,56,20,64,2195,13963,-2560,-28,-23,4,-2134,-10975,-243,20,10,-19,792,-2500,1402,-8,-13,-29,-914,-975,1646,12,-1,9,-1646,4024,548,13,0,29,-304,4024,-1280,-36,-29,11,548,-4390,853,"down"
231,-211,-1050,-8536,34085,-16585,729,51,-329,-57682,140731,-48414,1631,364,573,49268,271890,-55121,-578,-40,575,10182,-64695,30853,-645,-113,96,-57439,-187560,49695,-252,72,-120,35182,-190426,40060,321,-34,-165,44695,-149939,40426,437,114,-45,14085,-92012,36402,-65,-39,-106,87073,-103170,24024,-954,-198,-327,-76341,56402,-28902,-565,-127,-10,-17073,92256,-28048,-166,145,618,-21951,164268,-38231,-31,72,342,-548,36829,-14573,-41,-49,-63,1402,-4451,1890,27,36,41,5304,-6219,3719,-22,-19,-50,-487,-6280,1158,20,-5,9,304,1890,4390,0,-14,-3,670,3841,853,-17,-33,-10,-914,243,-1585,7,35,-2,-4573,-2621,-4817,"down"
390,-225,-1332,-20670,111890,-8963,690,212,180,-65182,162743,-30243,1462,40,352,84878,185975,-47134,-800,189,437,-30853,-139390,20914,-610,-409,37,21158,-207560,77560,-82,130,-127,-25304,-128963,3475,321,-93,-58,48902,-121524,25914,452,348,98,-35304,-95060,22987,-4,-31,-94,50548,-126707,23048,-537,20,-250,2865,34573,7804,-962,-230,-86,35060,112012,-36768,-377,0,501,-51707,151463,-30792,-8,-35,214,-2926,77134,-17560,11,44,203,-14146,11219,-11402,-18,-1,-32,-487,-19146,121,48,10,-22,2134,-5060,2073,8,8,-36,-365,-2926,-609,-25,11,26,-2073,4573,1646,2,-17,20,2926,2682,2743,20,-6,8,182,-3780,2256,"down"
99,-257,-1014,-35792,30000,-26402,577,174,-392,-67865,150609,-56768,1712,453,345,61097,237743,-68536,-189,-269,722,68292,-11402,45182,-769,-210,316,-80060,-217621,76036,-328,186,-187,7439,-215975,43841,479,177,-142,81219,-145304,24878,455,0,-128,41585,-111341,40548,-493,-177,-142,27256,-60914,-13536,-937,-97,-279,-71524,63841,-25792,-491,-109,155,-487,96524,-13170,-175,47,428,-26036,152073,-22073,-21,81,290,-5365,46524,-14939,-2,-4,49,0,-2439,2500,10,-45,-32,-2743,-9207,4390,22,10,7,1158,-1158,-1890,-5,-13,-20,1219,-609,2560,-7,15,2,-2317,-60,-304,19,6,4,426,-548,-1829,-23,-11,-6,426,-2195,1402,"down"
360,-15,-1157,-47195,80731,-40365,560,90,-150,-27439,142682,-32378,1853,93,679,82378,238170,426,-276,5,429,17195,-28414,13597,-1242,-316,-22,-43292,-305487,63841,-115,162,-57,-975,-134939,-7621,220,-10,-75,19634,-92317,5975,562,281,7,20000,-146829,27134,-174,-43,-210,10304,-92926,11951,-641,-164,-292,1951,26402,365,-797,-138,1,-7987,148963,-12134,-101,76,365,-26646,130731,-11768,-9,9,540,9085,62621,-13963,-31,-5,10,-7987,-18597,-5304,0,11,-43,243,-10731,-1829,10,12,-35,1158,-5243,1219,7,15,-1,1158,3536,-121,-17,-31,14,-731,792,1097,23,3,8,-1341,975,-121,-18,8,-18,-121,-1036,60,"down"
325,79,-1148,-63780,78597,-36402,479,8,25,22926,162439,-14329,1491,-5,345,39817,189512,-121,-32,336,275,-62987,-12500,-28048,-1143,-604,45,92378,-273780,68231,-213,123,43,-39146,-143048,19634,203,-13,-62,21158,-78902,-7012,693,260,-53,67134,-142012,14512,51,134,-22,-30670,-132439,-20975,-479,-170,-309,17500,-1341,9634,-1040,-188,-82,-55853,124573,3109,-378,-38,560,-28109,178780,-5365,-64,18,312,7865,51402,-7012,28,53,143,7439,12682,-3109,-2,-30,-39,5365,-9939,1280,31,3,-27,-365,-2865,2134,-2,8,-5,-2134,-731,60,1,-11,18,-243,2439,2560,4,19,11,-1341,-1524,792,-17,-14,-14,1829,-1768,-487,"down"
353,-169,-1062,-35731,82987,-31036,599,305,69,-47134,136158,-50670,1074,86,310,70853,165426,-17560,-214,-219,539,40975,-44512,25000,-610,14,189,-70731,-207682,61219,-85,51,-197,20000,-191158,18658,618,150,-113,54817,-155426,33292,164,23,-110,23841,-106036,27865,-817,-95,-312,-22012,-19329,-14390,-890,-270,-132,2134,121036,-21524,-206,102,290,-24268,130609,-12378,-123,30,388,-2865,96524,-10487,6,9,155,-11707,14512,-6280,47,-40,31,853,-7865,-2073,6,-1,-52,1097,-11402,1219,11,45,5,-2073,-1097,-1341,-27,0,0,-60,-1036,1036,24,-5,8,609,1890,0,-10,-20,-12,7012,3597,1036,8,0,37,-5000,-1463,365,"down"
244,-37,-1084,-26768,32317,-28109,521,119,-256,-20426,156402,-28902,1269,47,786,47317,222926,5609,275,124,376,-40731,-22865,-47621,-944,-310,48,-19756,-210731,68658,-220,85,-118,36951,-221951,38475,596,171,-55,63963,-157621,35365,292,2,-59,15792,-113170,27317,-852,-81,-359,-44756,-18780,-9573,-533,-86,-194,43902,75792,-9268,-501,14,308,-30121,153353,-20731,-120,-49,472,-15975,102256,-22012,20,-32,98,-14390,12987,-6646,22,-2,45,6402,-7987,-1890,-12,47,-31,-2256,-9024,-3170,10,32,-32,-3292,-365,-304,-13,-33,7,3719,2073,548,-2,-16,10,1097,304,426,10,32,1,-487,853,-487,-15,24,-1,-609,-182,853,"down"
310,-19,-1155,-72439,45182,-48048,455,145,-112,8048,159024,-19268,1183,-152,614,81097,185609,11280,320,219,540,-25000,12987,-61646,-927,-320,-83,-47743,-224329,92804,-229,177,-112,21036,-214878,39024,446,128,-49,65426,-140304,26951,308,34,-57,10121,-102804,23963,-350,-7,-72,22865,-65182,20365,-687,-152,-328,304,63414,-29878,-819,-251,-139,-14329,111951,-25243,-63,212,865,-49695,167073,-26707,-26,3,181,2865,23353,-9146,-24,-59,-67,-609,-11280,1585,41,20,0,-2378,-4573,2560,9,-16,-36,609,-4268,1402,3,-6,12,-426,-731,609,0,0,-20,975,1585,548,9,18,40,-2195,1097,-487,0,4,-7,243,-1341,-365,"down"
345,-1,-1066,-90365,92865,-45365,492,134,105,-2682,138109,-42500,1526,-80,172,110304,190426,-38597,-673,118,509,-1585,-89573,28475,-508,-332,123,-23048,-245914,100304,12,219,-129,304,-148231,4573,609,134,-86,35975,-146097,37317,208,-30,-8,21097,-103719,29695,-957,-22,-420,-40121,-79756,-4390,-597,-169,-138,34390,169268,-20914,-455,13,360,-27195,133292,-19390,-75,23,478,-5853,106463,-22500,2,-43,51,-12682,-10670,-9573,39,56,38,3353,2256,-1646,5,11,14,-1463,-853,-731,-8,23,11,609,-2560,1646,-6,-2,-17,426,-2743,1890,27,-13,0,-1585,-304,1951,4,-7,-12,1768,-670,60,0,6,10,-1097,-3414,-792,"down"
551,-52,-1098,-46219,120609,-52804,306,75,276,-9634,127926,-29024,1976,193,375,71768,217987,-15731,-1456,-156,339,-52926,-205182,20548,-296,-175,-72,-20914,-239817,108597,222,201,-65,59207,-117439,-11890,649,130,-26,47195,-155609,43170,9,-90,-69,40121,-89817,17560,-997,-29,-423,-61829,5792,-8719,-883,-242,-156,4573,144695,-27804,-174,47,426,-27317,136707,-25487,-6,101,551,-5914,72743,-21280,-16,-57,-24,4207,243,-1707,45,13,-36,2621,-9939,1341,-15,37,-4,-3780,-6524,1158,12,-28,-16,731,-2682,2804,0,-1,16,-243,2073,60,2,12,23,914,-1524,-731,-9,-22,-20,-1524,-2195,-487,8,20,-20,1646,-243,-1890,"down"
555,-61,-999,-27378,138048,-22439,596,187,-197,-39695,145304,-41402,1805,84,597,92926,200426,11341,-1232,-146,753,-63963,-194939,-304,-467,-170,-166,-17743,-264634,73536,368,238,-287,55975,-184207,4146,754,93,86,56646,-183292,30609,-529,-50,-282,-15548,-69817,4573,-1281,-310,-684,45365,73841,-16890,-459,161,581,-85182,273414,-26951,-74,-75,448,3658,82682,-9390,-80,-11,234,-13780,8719,-9573,60,-21,-21,-1341,-6951,365,1,7,-1,5000,-13414,3475,21,-21,-29,5914,-2865,-975,-9,49,0,-1951,2195,5304,-18,-36,-20,853,-1097,853,19,15,15,1036,-731,-3597,4,0,-44,-1707,731,1707,-3,17,26,-4146,3658,-4390,"down"
739,-860,166,15792,-6951,-108109,443,-43,63,28231,14268,-124634,713,704,-471,-3902,44268,-194268,16,1049,318,63841,120853,-1829,-1075,1005,273,-155548,-52804,120914,-814,-796,-193,44756,-105121,249390,373,-284,65,6219,-47682,143536,379,25,-61,12256,-43902,98780,332,-711,-157,4939,-38170,120670,-141,-607,-61,-52804,29024,21707,-192,-172,62,-12439,43170,-43414,-312,202,37,29390,31829,-138231,-300,297,-8,11646,4024,-98231,0,149,8,6463,-60,-31524,-74,50,-66,2621,2560,-11280,-30,38,20,-3109,3658,792,-2,31,33,-2012,-2682,3170,18,-36,-15,7012,1707,2926,9,-25,2,2682,-1829,-975,-9,44,-18,-2378,-4634,-4817,"right"
487,-915,170,34329,12743,-42195,412,-67,-6,-12134,-5487,-115487,354,506,-334,26036,31524,-185914,437,746,4,1402,113414,-74024,-257,1114,353,-116219,13902,42621,-1399,-213,-225,48170,-164024,279268,293,-364,128,18353,-27317,179146,282,-57,-15,13719,-28780,87682,496,-388,-120,-121,-24207,125731,125,-395,40,-13048,24573,59512,-351,-789,89,-41890,17378,-54878,-504,188,-49,6890,27317,-176402,-172,424,79,17682,18475,-83475,-149,241,-79,20975,-3597,-41036,-29,29,0,-2134,-3536,-6890,8,-12,-31,853,-2743,60,-8,2,-5,243,304,5365,19,23,12,-3963,2317,1951,-4,-5,4,2560,-1036,853,9,-10,6,-1707,182,487,"right"
593,-851,119,14878,-4695,-133414,277,-29,-150,36463,8658,-112012,348,420,-296,-11341,70975,-166097,1070,1460,257,-80243,169573,-14024,-1632,675,-99,-87987,-166768,205365,-563,-755,-8,134451,-123902,238902,603,-298,120,21951,-4695,128353,231,-265,-9,7926,-26158,84329,174,-465,-8,-23841,6707,88475,-273,-573,138,-55792,38719,-10792,-300,-216,-15,15853,15853,-72500,-368,395,7,25000,15121,-142317,-168,330,-91,28231,4878,-68780,-20,123,49,-14207,4756,-22378,8,26,-41,-17256,-9207,-16646,32,-31,13,4146,-975,-182,-37,-3,-30,1219,1280,5121,23,5,63,426,4451,1829,-17,0,-36,-3963,-2865,-182,13,27,-3,-365,609,792,"right"
437,-955,85,-3414,9024,-37012,273,-65,-35,37195,1036,-122865,655,374,-20,-609,39634,-176219,368,416,-101,-33048,8292,-83170,-413,1343,-275,-101585,5000,41097,-1058,169,117,87256,-21280,268353,-178,-410,184,42134,-35670,124634,554,20,89,14390,-34817,116585,292,-464,11,14268,-44756,128780,-73,-605,-251,13841,-16219,45182,-34,-130,36,-36219,21951,2743,-305,-421,9,-44878,27256,-61097,-224,15,101,-914,26829,-90060,-140,436,84,-1707,14146,-112317,-123,114,-30,8048,-4939,-32317,-50,78,3,5914,6463,-16768,12,39,41,5060,1036,-1829,-13,35,-51,-2682,-3902,2621,-12,-45,-2,2682,792,3780,36,22,0,-1219,2621,3414,"right"
736,-728,89,19756,-2743,-182256,207,306,-139,31707,25060,-108353,-11,586,-38,-38475,53475,-75304,-3,666,196,-20000,40060,64146,-571,187,-37,-45548,-52621,124939,-353,-390,-117,39756,-85000,184695,308,-238,127,18414,-14817,102500,97,-266,-41,5975,-24268,52621,24,-73,26,-41707,-1341,34939,69,-73,-46,1280,15609,19024,-228,-204,0,11341,14878,7195,-63,-117,-4,-12256,9268,-32804,-98,41,-24,4024,16158,-83353,-98,73,-15,17621,14390,-45609,-41,80,34,2195,5487,-15121,47,89,99,5548,2865,-23048,-35,42,-96,-6280,-2073,-12500,-48,76,14,243,-8780,-1280,29,45,4,-4146,-914,5853,-29,-1,-20,12743,-3597,-2865,"right"
754,-733,128,8353,-16280,-209024,392,0,142,55060,23170,-115060,312,1159,12,2317,29756,-115487,-330,560,-291,-67865,8841,66219,-958,310,-252,-3536,-30121,211463,12,-542,187,4451,-42378,213780,125,-76,96,-36036,-12500,80609,298,-438,207,-39146,4207,99268,215,-668,45,25670,32865,51219,-276,-192,7,426,-4634,-27560,-397,135,-313,26036,853,-110487,-70,25,-14,21280,18902,-66646,-122,223,83,4634,-2073,-74146,-65,158,-23,1158,-7378,-22378,8,0,-40,121,3109,3414,39,-22,21,-3475,853,-1158,24,28,-15,-5609,-3658,-7560,-23,-2,13,121,-1524,3414,6,18,-3,3658,-182,8353,44,58,28,-1463,121,1707,"right"
553,-889,183,14695,-24451,-97317,136,134,-13,16524,-2317,-86890,231,485,-259,68841,39268,-138658,315,464,113,-17439,94268,-12682,-175,692,53,-120426,-4817,29390,-1119,526,-417,-22195,-136158,200731,354,-615,267,57987,29329,191280,223,-276,40,9085,-14085,76585,251,-393,-3,-22012,-8902,82073,50,-367,22,2560,18414,28170,-97,-194,72,-37134,29512,-26158,-309,-47,62,22865,-12560,-87743,-133,231,46,-4268,4512,-55243,-112,124,-112,46341,-5426,-44573,-36,-10,-93,6951,1097,-18292,-69,83,5,-11402,-7804,-29146,14,49,36,-11402,-1524,-15731,0,27,-12,-365,-3414,-4451,-13,-25,-36,4268,304,6524,24,19,25,0,1829,1463,"right"
670,-696,280,4085,-22378,-193292,138,-66,-224,75000,10487,-102987,629,865,-122,-26951,65853,-106890,-268,1081,-197,-182134,-4390,65853,-1015,135,-270,30000,-76890,180487,-128,-449,170,100548,3780,201158,457,-344,245,37804,3475,115426,98,-473,75,3902,-9878,64756,59,-393,95,-65243,23170,38902,-197,-79,77,-14878,9573,-11707,-226,-39,-75,-31402,10060,-66646,-42,22,126,59573,19512,-76951,-97,244,-5,1951,-14573,-54573,-69,186,-186,10182,-19268,-35853,-17,-27,-5,7743,8841,-1646,6,41,26,-8841,-1036,-7256,16,2,11,-8536,-8963,-7439,-12,-10,-40,4634,-365,0,6,10,10,1585,2560,-2560,-28,14,3,2073,-1524,-6097,"right"
479,-936,250,15792,426,-54207,168,-114,82,40731,5975,-90182,378,375,-308,-14634,35121,-158841,285,912,-187,-35426,18902,-104268,-74,1112,-116,-129085,10365,60365,-1290,-484,-24,139268,-110487,350182,610,-322,179,41829,27621,146829,225,-317,77,-7439,-28475,82317,-50,-653,63,-50975,-16341,67500,-124,-274,52,-47073,10426,-10487,-258,-156,4,-36463,37256,-95000,-55,280,47,60731,18292,-120792,-315,300,-12,32317,-13841,-30304,33,185,-43,4939,20792,-16951,33,-36,-76,-17073,-20731,-7073,0,-27,15,-4817,-3658,-4756,-7,2,16,2195,-2134,-1890,-23,4,-12,7134,-4329,1768,-30,31,-30,-2743,3475,-7073,-25,17,-54,-5609,4390,-5182,"right"
589,-863,278,1341,7621,-55365,399,-93,108,11036,2500,-108231,-41,702,-171,87378,14939,-177195,-130,-81,-272,18902,49146,-25792,550,930,28,-101280,79512,11829,-943,638,-164,-73109,-86890,213231,-225,-389,229,55792,-81768,178048,326,-242,132,24085,-42621,128231,222,-580,26,-16768,-18963,97926,52,-440,-114,-18780,5121,38048,-40,-208,30,-41341,52256,-35975,-297,-5,169,-11524,27865,-91463,-208,285,10,27500,-2926,-71890,-131,244,-177,36524,-914,-62195,-106,123,-40,13536,8414,-14146,6,-20,37,-487,-975,-10670,-2,0,-27,-9451,-10426,-12865,9,-7,-17,-3658,-1707,-3353,0,23,9,4817,3780,-914,-8,34,-19,182,792,1036,"right"
432,-878,242,5731,-243,-47378,292,-73,45,25792,-304,-93597,52,347,-225,66036,23475,-141646,166,337,-107,23658,54634,-57317,273,652,29,-168109,39146,-304,-889,669,-81,-54939,-81463,155000,-350,-199,-145,79085,-53963,145426,378,-253,150,62073,7134,140426,423,-361,75,3658,-35914,128963,-56,-357,152,-57195,-14390,60365,-98,-678,9,-73658,21646,1158,-208,79,81,-13231,25182,-71463,-203,286,41,29695,15121,-112682,-200,248,-132,44085,5853,-39390,-10,117,-123,33170,9146,-14085,-29,26,-16,4512,-3109,-17804,10,48,11,-9878,-3841,-14573,6,-39,32,2439,670,-7439,3,6,22,-121,-1158,-6646,-15,27,-14,-1036,-6097,-8963,"right"
660,-830,196,44329,16585,-63414,232,-110,-118,18780,30670,-110243,329,567,-340,-48231,36768,-223475,416,1087,164,49878,21158,-44390,-1027,506,-260,-198719,-77378,175365,-763,-563,69,136280,-52621,279878,377,-134,295,-27256,23780,111158,181,-174,44,-4512,-14512,59756,251,-446,157,-12012,13780,94634,2,-420,15,-4695,13475,8719,-273,-117,-142,-609,-7621,-50426,-16,-7,53,50975,16646,-107073,-206,223,-33,12560,-9146,-68658,-161,356,-127,4146,-3536,-52682,-22,-27,-18,-19817,-6158,-5121,32,-12,26,-9939,-3231,-2195,12,-4,-9,-3597,0,-243,-15,16,-3,3475,2500,2621,14,-34,41,11341,6036,9146,-24,-4,-9,2560,-3353,-2378,"right"
615,-805,134,27439,-5731,-91951,65,83,-25,21829,13719,-104085,130,-52,-420,69512,86097,-129268,737,758,18,-99573,68963,-77682,-453,1233,186,-192682,-20731,84085,-1134,-376,-77,146646,-170243,275060,431,-73,91,25792,4451,111646,310,16,-73,6402,-44939,85609,228,-577,166,-1768,7987,136646,-26,-645,126,-58780,28902,35792,-262,-541,-13,-6768,30914,-61646,-184,532,43,30975,19512,-159451,-236,403,-47,4451,-16951,-54329,-144,158,-150,24207,0,-27012,4,1,11,4390,670,-11585,0,13,11,-7012,-4085,-11097,-2,-15,0,1219,487,-853,4,0,14,3597,-1524,60,-9,4,-20,-1463,-670,-731,0,-13,1,-243,-2317,-1341,"right"
469,-864,231,22073,-5609,-71829,323,103,6,-29146,3292,-101524,37,295,-338,53170,30731,-150121,539,801,99,4085,33902,-99451,-210,1168,-312,-175670,-20914,54085,-1254,-444,-55,48048,-63719,324573,65,-268,243,90548,18292,120487,387,-48,71,27682,-24268,87073,404,-435,66,-3780,792,118963,-26,-525,-6,-19268,-7621,43292,-79,-671,254,-70121,12743,-63719,-384,302,-176,-48963,13597,-129817,-267,227,-85,75182,12317,-56280,29,128,28,38719,22987,-30792,0,104,37,-9268,-3902,-15731,-29,60,-54,-10853,-10853,-24329,-28,-3,4,-487,-5000,-6829,14,20,6,609,-2804,-1646,21,-18,-12,-304,-3231,-2743,-45,21,-24,1707,-3353,-3597,"right"
561,-1043,102,101646,8353,-107073,308,39,-44,-19939,30000,-92987,135,508,-366,-51036,75609,-147500,621,1187,131,-87926,29878,-52804,-1060,640,-33,-79207,-48658,151707,-410,-506,-6,119634,-98353,255731,363,-263,121,80365,1158,110487,248,-260,82,17560,-46951,72500,116,-410,-60,-61158,-31951,74756,-311,-299,80,-88597,19695,13353,-206,-267,85,22987,29878,-42256,-236,71,14,32804,9573,-104390,-45,241,-68,9573,10060,-60243,-119,316,-5,5000,22682,-42012,-35,42,-28,6463,4024,-12500,0,23,41,-6829,-2926,-4268,42,-26,11,-4085,-5792,-5792,-43,-3,-33,-2073,-6097,-2012,24,34,-25,3231,1463,-792,-18,-6,9,731,731,1707,"right"
669,-756,91,57682,4268,-179939,287,102,-254,-5975,20060,-95182,532,598,-11,-9573,67256,-91829,-198,424,-75,-62560,26463,9573,-599,744,270,-42195,-15670,115609,-624,-221,139,77073,-93475,226463,350,-106,-39,-11158,-22926,87621,376,-422,-110,44085,-47804,135548,20,-434,-125,-17256,-25243,77560,-172,-121,-59,-45853,9451,12317,75,-232,90,4695,61585,-121,-175,-248,68,17317,9756,-105609,-214,187,39,-30121,-4634,-79329,-185,240,5,8536,12073,-73597,-90,102,3,14817,5792,-19878,-80,131,-23,-5548,-4695,-13292,-4,-29,-11,-5487,-2621,-1158,30,-2,31,9207,2621,-1890,22,7,7,1219,1646,304,1,9,-41,1097,-365,-1097,"right"
564,-830,288,-8780,2621,-59085,229,207,-92,26219,-24207,-132317,128,440,-135,91768,17804,-148170,57,212,18,1707,112195,4939,72,524,61,-97012,19451,35121,-886,546,-173,-30731,-113902,170731,-190,-211,60,12256,-45975,147926,408,-407,73,21280,-30914,152500,276,-462,23,-31463,-24573,104390,162,-445,-83,-12865,8353,30121,-214,-367,-101,-21036,34939,-61341,-242,218,76,17195,35060,-138170,-97,168,41,7256,8780,-58719,-131,266,-55,12134,2073,-40670,-54,69,29,7439,3841,-4329,1,41,38,6036,-548,-6524,-6,-17,-39,1097,-5060,731,17,9,-14,-2073,-3353,731,-15,61,-17,-5609,-1036,-853,1,-33,15,2560,2560,1585,"right"
803,610,157,38048,61280,-293048,-427,327,-269,-37378,-33109,58109,-567,-11,-35,-10609,-45426,206524,367,-354,204,7073,-11158,164268,191,-200,-51,-27256,-16097,68536,132,-308,36,-28536,11219,56951,-20,-116,2,-8414,26707,1585,-208,-457,-15,24451,32012,-46524,-110,149,128,32560,8231,-117439,-98,317,-25,-5914,-10792,-58963,-119,68,-130,11951,-18719,-41158,-13,65,-26,20487,-5914,-15914,7,15,16,-4146,1036,1158,14,0,9,-4878,548,1463,-16,6,-12,-3719,1219,-670,0,-11,1,3231,792,2682,-2,33,1,-1280,-121,8780,-1,-22,-13,10304,-1341,5243,6,-95,2,4634,-3658,6524,9,66,44,-22012,914,-3048,"right"
579,-827,192,45060,-21707,-72012,134,152,-61,-25000,-16829,-101524,194,322,-124,79268,31219,-148170,294,868,29,-40792,75426,-72987,-335,580,-154,-78353,-10548,41036,-670,223,-107,36341,-2378,213109,60,-539,180,4817,-64512,223536,251,-80,84,-8353,-25060,94878,285,-563,61,-24390,1890,121036,130,-454,-79,7439,-1951,15121,-216,-312,-129,-48353,45365,-49878,-248,177,252,59024,33475,-128963,-224,132,-28,-11646,-27926,-62560,-96,184,-74,5853,-13475,-58536,-59,82,-80,12987,-6951,-16036,-11,5,-9,-1707,914,-3048,-21,15,10,-7743,-670,-4085,1,-34,13,4451,1768,792,-7,34,21,4634,4573,5548,-4,-1,-19,-10243,-2317,3109,"right"
500,-878,150,3353,-7317,-80609,355,82,-139,27926,-7500,-116280,276,551,-195,-7500,37256,-147621,114,313,120,33536,57500,-37134,8,783,137,-68536,34695,35487,-1082,314,-85,-14939,-83597,187926,-273,-207,53,36402,-49573,138414,462,-238,24,-7621,-39268,156524,285,-648,-50,22195,-21463,109390,278,-198,-4,-30853,19207,39390,-46,-358,-95,8048,11341,11158,-395,-262,-92,-7073,19512,-82256,-194,195,196,-14024,22439,-74939,-154,209,7,60,7926,-92378,-60,90,-11,3902,3719,-30243,-66,105,4,16402,-1646,-11341,5,42,-19,5548,2256,-4146,-5,31,12,-5304,-3902,-6768,-10,0,-38,-1707,-1341,-1768,3,-5,30,-1402,975,2317,"right"
601,-818,192,-5426,-12804,-95792,270,109,-32,25304,-16341,-123902,128,520,-261,48536,20243,-147682,51,906,-101,-34390,81890,-25731,-84,211,27,-33231,5670,74207,-888,246,2,-3902,-29817,194817,-85,-306,195,19085,-24878,136890,391,-137,40,-6219,-32865,115792,194,-467,-53,19512,-22439,104390,104,-193,-13,-1707,-7743,31219,61,-217,-83,-9451,5670,6585,-280,-355,-37,-23658,4390,-27378,-235,70,41,-34329,27743,-92560,-77,209,158,19207,20914,-83719,-71,202,41,7378,-5975,-30792,-60,115,-101,14268,-5243,-20365,-27,27,-10,-487,-3597,-13292,1,-12,1,1524,-3719,-4146,8,15,-18,1829,-3109,-60,-8,14,-11,1463,1829,2195,"right"
646,-816,117,15304,12012,-123414,336,136,-40,-7195,-7073,-115426,330,536,-179,22682,17621,-132621,-146,549,-272,-23780,56890,304,-174,499,203,-76768,22439,91707,-828,-99,213,50243,-70121,204146,46,-67,63,12134,-32500,103109,398,-62,-99,9817,-54146,120365,305,-638,-41,45000,-12439,126524,9,-286,-94,-7378,4939,25975,-284,-274,101,-55365,20914,-29329,-288,-125,7,-31646,27378,-90487,-147,158,65,17560,19573,-67012,-68,250,61,25243,16829,-67195,-67,120,-51,4573,-5731,-23109,-39,49,-17,-1036,-8780,-15304,5,17,-6,-3414,-6219,-6158,-14,-1,-7,-975,-2012,-853,-16,-16,-11,-60,-304,487,20,26,16,3475,1158,548,"right"
599,-813,122,20853,-4756,-109756,218,202,-48,-7987,-11524,-107682,269,249,-322,52378,33780,-146097,47,799,196,-42987,78902,-32621,-68,342,171,15487,31219,84451,-1146,190,-70,-71951,-100609,206768,118,-225,90,29207,-29451,123109,375,-173,-101,-9146,-48536,127926,276,-332,-69,15609,-7865,105243,155,-201,-151,14024,9024,47195,45,-583,59,-2560,34085,27073,-437,-269,34,-32073,-6768,-125975,-156,344,129,-31585,14634,-110182,-193,273,-25,23414,8353,-69451,-60,149,-3,27195,12195,-20548,-6,45,-12,4146,-1829,-5121,-31,10,-7,-7560,-9817,-5975,8,11,-2,-2500,-3841,-1036,2,-22,-28,5060,609,6036,12,9,4,0,2317,1280,"right"
